+----------------------+----------------------------------+-------------------------------------------+------------------------------+--------+
| Mod ID               | Mod name                         | Entity name                               | Entity class name            |     ID |
| primal               | PrimalCore                       | primal.muck                               | EntityMuckBall               |      1 |
| primal               | PrimalCore                       | primal.netherpalm_boat                    | EntityNetherBoat             |      6 |
| primal               | PrimalCore                       | primal.ovis_atre                          | EntityOvisAtre               |      8 |
| primal               | PrimalCore                       | primal.rock                               | EntityRock                   |      2 |
| scalinghealth        | Scaling Health                   | scalinghealth.BlightFire                  | EntityBlightFire             |      0 |
| sgcraft              | SG Craft                         | sgcraft.Stargate Iris                     | IrisEntity                   |      0 |
| slimecompendium      | Slime Compendium                 | slimecompendium.birch_slime               | BirchSlime                   |      3 |
| slimecompendium      | Slime Compendium                 | slimecompendium.coal_slime                | CoalSlime                    |     14 |
| slimecompendium      | Slime Compendium                 | slimecompendium.desert_slime              | DesertSlime                  |      1 |
| slimecompendium      | Slime Compendium                 | slimecompendium.diamond_slime             | DiamondSlime                 |     18 |
| slimecompendium      | Slime Compendium                 | slimecompendium.flower_slime              | FlowerSlime                  |     13 |
| slimecompendium      | Slime Compendium                 | slimecompendium.forest_slime              | ForestSlime                  |     11 |
| slimecompendium      | Slime Compendium                 | slimecompendium.gold_slime                | GoldSlime                    |     16 |
| slimecompendium      | Slime Compendium                 | slimecompendium.ice_slime                 | IceSlime                     |      5 |
| slimecompendium      | Slime Compendium                 | slimecompendium.jungle_slime              | JungleSlime                  |     10 |
| slimecompendium      | Slime Compendium                 | slimecompendium.melon_slime               | MelonSlime                   |     17 |
| slimecompendium      | Slime Compendium                 | slimecompendium.mesa_slime                | MesaSlime                    |      9 |
| slimecompendium      | Slime Compendium                 | slimecompendium.mountain_slime            | MountainSlime                |      2 |
| slimecompendium      | Slime Compendium                 | slimecompendium.mushroom_slime            | MushroomSlime                |     12 |
| slimecompendium      | Slime Compendium                 | slimecompendium.plains_slime              | PlainsSlime                  |      7 |
| slimecompendium      | Slime Compendium                 | slimecompendium.pumpkin_slime             | PumpkinSlime                 |     15 |
| slimecompendium      | Slime Compendium                 | slimecompendium.snow_slime                | SnowSlime                    |      4 |
| slimecompendium      | Slime Compendium                 | slimecompendium.swamp_slime               | SwampSlime                   |      8 |
| slimecompendium      | Slime Compendium                 | slimecompendium.taiga_slime               | TaigaSlime                   |      6 |
| storageboats         | Storage Boats                    | storageboats.entityStorageBoat            | EntityStorageBoat            |      0 |
| survivalist          | Survivalist                      | survivalist.ThrownRock                    | EntityRock                   |      1 |
| tammodized           | TamModized                       | tammodized.DragonOld                      | EntityDragonOld              |      0 |
| tconstruct           | Tinkers' Construct               | tconstruct.Fancy Item Frame               | EntityFancyItemFrame         |      2 |
| tconstruct           | Tinkers' Construct               | tconstruct.Indestructible Item            | IndestructibleEntityItem     |      0 |
| tconstruct           | Tinkers' Construct               | tconstruct.Throwball                      | EntityThrowball              |      3 |
| tconstruct           | Tinkers' Construct               | tconstruct.arrow                          | EntityArrow                  |     10 |
| tconstruct           | Tinkers' Construct               | tconstruct.blueslime                      | EntityBlueSlime              |      1 |
| tconstruct           | Tinkers' Construct               | tconstruct.bolt                           | EntityBolt                   |     11 |
| tconstruct           | Tinkers' Construct               | tconstruct.shuriken                       | EntityShuriken               |     12 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.angler                    | EntityAngler                 |      2 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.angry_pebble              | EntityAngryPebble            |     59 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.bl_arrow                  | EntityBLArrow                |     23 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.blind_cave_fish           | EntityBlindCaveFish          |     33 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.blood_snail               | EntityBloodSnail             |     18 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.chiromaw                  | EntityChiromaw               |     35 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.dark_druid                | EntityDarkDruid              |      0 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.dragonfly                 | EntityDragonFly              |     16 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.firefly                   | EntityFirefly                |     10 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.fortress_boss             | EntityFortressBoss           |     60 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.fortress_boss_blockade    | EntityFortressBossBlockade   |     63 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.fortress_boss_projectile  | EntityFortressBossProjectile |     64 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.fortress_boss_spawner     | EntityFortressBossSpawner    |     62 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.fortress_boss_teleporter  | EntityFortressBossTeleporter |     66 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.fortress_boss_turret      | EntityFortressBossTurret     |     65 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.frog                      | EntityFrog                   |     37 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.gas_cloud                 | EntityGasCloud               |     42 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.gecko                     | EntityGecko                  |     27 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.leech                     | EntityLeech                  |     14 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.lurker                    | EntityLurker                 |     25 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.mire_snail                | EntityMireSnail              |     20 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.mire_snail_egg            | EntityMireSnailEgg           |     22 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.mummy_arm                 | EntityMummyArm               |     58 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.peat_mummy                | EntityPeatMummy              |     52 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.pyrad                     | EntityPyrad                  |     49 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.pyrad_flame               | EntityPyradFlame             |     51 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.rope_node                 | EntityRopeNode               |     57 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.shockwave_block           | EntityShockwaveBlock         |     41 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.shockwave_sword_item      | EntityShockwaveSwordItem     |     40 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.silt_crab                 | EntitySiltCrab               |     47 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.sludge                    | EntitySludge                 |      4 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.snail_poison_jet          | EntitySnailPoisonJet         |     24 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.sporeling                 | EntitySporeling              |     12 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.swamp_hag                 | EntitySwampHag               |      6 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.sword_energy              | EntitySwordEnergy            |     39 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.tar_beast                 | EntityTarBeast               |     45 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.tarminion                 | EntityTarminion              |     54 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.termite                   | EntityTermite                |     29 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.thrown_tarminion          | EntityThrownTarminion        |     56 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.toad                      | EntityGiantToad              |     31 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.volatile_soul             | EntityVolatileSoul           |     44 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.weedwood_rowboat          | EntityWeedwoodRowboat        |     67 |
| thebetweenlands      | The Betweenlands                 | thebetweenlands.wight                     | EntityWight                  |      8 |
| vc                   | ViesCraft                        | vc.airship.v1                             | EntityAirshipV1Core          |      5 |
| vc                   | ViesCraft                        | vc.airship.v2                             | EntityAirshipV2Core          |      6 |
| vc                   | ViesCraft                        | vc.airship.v3                             | EntityAirshipV3Core          |      7 |
| vc                   | ViesCraft                        | vc.airship.v4                             | EntityAirshipV4Core          |      8 |
| vc                   | ViesCraft                        | vc.item.airship.v1                        | EntityItemAirshipV1          |      1 |
| vc                   | ViesCraft                        | vc.item.airship.v2                        | EntityItemAirshipV2          |      2 |
| vc                   | ViesCraft                        | vc.item.airship.v3                        | EntityItemAirshipV3          |      3 |
| vc                   | ViesCraft                        | vc.item.airship.v4                        | EntityItemAirshipV4          |      4 |
| waddles              | Waddles                          | waddles.penguin                           | EntityAdeliePenguin          |      0 |
| weather2             | Localized Weather & Storms       | weather2.Moving Block                     | EntityMovingBlock            |      1 |
| weather2             | Localized Weather & Storms       | weather2.Weather Hail                     | EntityIceBall                |      0 |
| weather2             | Localized Weather & Storms       | weather2.Weather2 Lightning Bolt          | EntityLightningBolt          |      2 |
| weather2             | Localized Weather & Storms       | weather2.Weather2 Lightning Bolt Custom   | EntityLightningBoltCustom    |      2 |
| wonderfulwands       | Wonderful Wands                  | wonderfulwands.WispLight                  | EntityLightWisp              |      2 |
| wonderfulwands       | Wonderful Wands                  | wonderfulwands.bolt_lightning             | EntityWandLightningBolt      |      1 |
| wonderfulwands       | Wonderful Wands                  | wonderfulwands.magic_missile              | EntityMagicMissile           |      0 |
| wtfcore              | WTFs Expedition                  | wtfcore.BlockHead                         | EntityBlockHead              |      5 |
| wtfcore              | WTFs Expedition                  | wtfcore.DerangedIronGolem                 | EntityDerangedGolem          |      3 |
| wtfcore              | WTFs Expedition                  | wtfcore.FireElemental                     | EntityFireElemental          |      6 |
| wtfcore              | WTFs Expedition                  | wtfcore.FlyingFlame                       | EntityFlyingFlame            |      4 |
| wtfcore              | WTFs Expedition                  | wtfcore.Ghost                             | EntityZombieGhost            |      2 |
| wtfcore              | WTFs Expedition                  | wtfcore.Husk                              | Husk                         |      8 |
| wtfcore              | WTFs Expedition                  | wtfcore.Mummy                             | Mummy                        |      7 |
| wtfcore              | WTFs Expedition                  | wtfcore.SkeletonKnight                    | SkeletonKnight               |     13 |
| wtfcore              | WTFs Expedition                  | wtfcore.SkeletonMage                      | SkeletonMage                 |      1 |
| wtfcore              | WTFs Expedition                  | wtfcore.Stray                             | Stray                        |     11 |
| wtfcore              | WTFs Expedition                  | wtfcore.Wither                            | Wither                       |     12 |
| wtfcore              | WTFs Expedition                  | wtfcore.ZombieFarmer                      | FarmerZombie                 |     10 |
| wtfcore              | WTFs Expedition                  | wtfcore.ZombieMiner                       | ZombieMiner                  |      9 |
| xreliquary           | Reliquary                        | xreliquary.entityBlazeShot                | EntityBlazeShot              |      5 |
| xreliquary           | Reliquary                        | xreliquary.entityBusterShot               | EntityBusterShot             |      8 |
| xreliquary           | Reliquary                        | xreliquary.entityConcussiveShot           | EntityConcussiveShot         |      7 |
| xreliquary           | Reliquary                        | xreliquary.entityEnderShot                | EntityEnderShot              |      6 |
| xreliquary           | Reliquary                        | xreliquary.entityEnderStaffProjectile     | EntityEnderStaffProjectile   |     23 |
| xreliquary           | Reliquary                        | xreliquary.entityExorcismShot             | EntityExorcismShot           |      4 |
| xreliquary           | Reliquary                        | xreliquary.entityHGrenade                 | EntityHolyHandGrenade        |      0 |
| xreliquary           | Reliquary                        | xreliquary.entityHolyWater                | EntityGlowingWater           |      1 |
| xreliquary           | Reliquary                        | xreliquary.entityKSlime                   | EntityKrakenSlime            |     22 |
| xreliquary           | Reliquary                        | xreliquary.entityNeutralShot              | EntityNeutralShot            |      3 |
| xreliquary           | Reliquary                        | xreliquary.entitySandShot                 | EntitySandShot               |     10 |
| xreliquary           | Reliquary                        | xreliquary.entitySeekerShot               | EntitySeekerShot             |      9 |
| xreliquary           | Reliquary                        | xreliquary.entitySpecialSnowball          | EntitySpecialSnowball        |      2 |
| xreliquary           | Reliquary                        | xreliquary.entitySplashAphrodite          | EntityAttractionPotion       |     12 |
| xreliquary           | Reliquary                        | xreliquary.entitySplashFertility          | EntityFertilePotion          |     21 |
| xreliquary           | Reliquary                        | xreliquary.entityStormShot                | EntityStormShot              |     11 |
| xreliquary           | Reliquary                        | xreliquary.entityThrownXRPotion           | EntityThrownXRPotion         |     13 |
| xreliquary           | Reliquary                        | xreliquary.entityTippedArrow              | EntityXRTippedArrow          |     24 |
| zombieawareness      | Zombie Awareness                 | zombieawareness.EntityScent               | EntityScent                  |      0 |
+----------------------+----------------------------------+-------------------------------------------+------------------------------+--------+
| Mod ID               | Mod name                         | Entity name                               | Entity class name            |     ID |
+----------------------+----------------------------------+-------------------------------------------+------------------------------+--------+
